Cloudlet ID,User ID,Status,Data Center ID,Submission Time,Start Time,Finish Time,Cloudlet Length,Processing Cost,File Size,CPU Utilization,RAM Utilization,BW Utilization,Waiting Time
827,5,SUCCESS,3,0.03,548.03,552.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,548
828,5,SUCCESS,2,0.03,552.03,556.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,552
829,5,SUCCESS,2,0.03,552.03,556.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,552
830,5,SUCCESS,3,0.03,552.03,556.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,552
831,5,SUCCESS,3,0.03,552.03,556.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,552
832,5,SUCCESS,3,0.03,552.03,556.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,552
833,5,SUCCESS,3,0.03,552.03,556.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,552
834,5,SUCCESS,2,0.03,556.03,560.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,556
835,5,SUCCESS,2,0.03,556.03,560.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,556
836,5,SUCCESS,3,0.03,556.03,560.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,556
837,5,SUCCESS,3,0.03,556.03,560.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,556
838,5,SUCCESS,3,0.03,556.03,560.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,556
839,5,SUCCESS,3,0.03,556.03,560.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,556
840,5,SUCCESS,2,0.03,560.03,564.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,560
841,5,SUCCESS,2,0.03,560.03,564.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,560
842,5,SUCCESS,3,0.03,560.03,564.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,560
843,5,SUCCESS,3,0.03,560.03,564.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,560
844,5,SUCCESS,3,0.03,560.03,564.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,560
845,5,SUCCESS,3,0.03,560.03,564.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,560
846,5,SUCCESS,2,0.03,564.03,568.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,564
847,5,SUCCESS,2,0.03,564.03,568.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,564
848,5,SUCCESS,3,0.03,564.03,568.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,564
849,5,SUCCESS,3,0.03,564.03,568.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,564
850,5,SUCCESS,3,0.03,564.03,568.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,564
851,5,SUCCESS,3,0.03,564.03,568.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,564
852,5,SUCCESS,2,0.03,568.03,572.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,568
853,5,SUCCESS,2,0.03,568.03,572.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,568
854,5,SUCCESS,3,0.03,568.03,572.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,568
855,5,SUCCESS,3,0.03,568.03,572.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,568
856,5,SUCCESS,3,0.03,568.03,572.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,568
857,5,SUCCESS,3,0.03,568.03,572.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,568
858,5,SUCCESS,2,0.03,572.03,576.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,572
859,5,SUCCESS,2,0.03,572.03,576.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,572
860,5,SUCCESS,3,0.03,572.03,576.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,572
861,5,SUCCESS,3,0.03,572.03,576.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,572
862,5,SUCCESS,3,0.03,572.03,576.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,572
863,5,SUCCESS,3,0.03,572.03,576.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,572
864,5,SUCCESS,2,0.03,576.03,580.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,576
865,5,SUCCESS,2,0.03,576.03,580.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,576
866,5,SUCCESS,3,0.03,576.03,580.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,576
867,5,SUCCESS,3,0.03,576.03,580.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,576
868,5,SUCCESS,3,0.03,576.03,580.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,576
869,5,SUCCESS,3,0.03,576.03,580.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,576
870,5,SUCCESS,2,0.03,580.03,584.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,580
871,5,SUCCESS,2,0.03,580.03,584.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,580
872,5,SUCCESS,3,0.03,580.03,584.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,580
873,5,SUCCESS,3,0.03,580.03,584.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,580
874,5,SUCCESS,3,0.03,580.03,584.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,580
875,5,SUCCESS,3,0.03,580.03,584.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,580
876,5,SUCCESS,2,0.03,584.03,588.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,584
877,5,SUCCESS,2,0.03,584.03,588.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,584
878,5,SUCCESS,3,0.03,584.03,588.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,584
879,5,SUCCESS,3,0.03,584.03,588.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,584
880,5,SUCCESS,3,0.03,584.03,588.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,584
881,5,SUCCESS,3,0.03,584.03,588.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,584
882,5,SUCCESS,2,0.03,588.03,592.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,588
883,5,SUCCESS,2,0.03,588.03,592.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,588
884,5,SUCCESS,3,0.03,588.03,592.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,588
885,5,SUCCESS,3,0.03,588.03,592.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,588
886,5,SUCCESS,3,0.03,588.03,592.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,588
887,5,SUCCESS,3,0.03,588.03,592.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,588
888,5,SUCCESS,2,0.03,592.03,596.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,592
889,5,SUCCESS,2,0.03,592.03,596.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,592
890,5,SUCCESS,3,0.03,592.03,596.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,592
891,5,SUCCESS,3,0.03,592.03,596.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,592
892,5,SUCCESS,3,0.03,592.03,596.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,592
893,5,SUCCESS,3,0.03,592.03,596.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,592
894,5,SUCCESS,2,0.03,596.03,600.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,596
895,5,SUCCESS,2,0.03,596.03,600.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,596
896,5,SUCCESS,3,0.03,596.03,600.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,596
897,5,SUCCESS,3,0.03,596.03,600.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,596
898,5,SUCCESS,3,0.03,596.03,600.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,596
899,5,SUCCESS,3,0.03,596.03,600.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,596
900,5,SUCCESS,2,0.03,600.03,604.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,600
901,5,SUCCESS,2,0.03,600.03,604.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,600
902,5,SUCCESS,3,0.03,600.03,604.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,600
903,5,SUCCESS,3,0.03,600.03,604.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,600
904,5,SUCCESS,3,0.03,600.03,604.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,600
905,5,SUCCESS,3,0.03,600.03,604.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,600
906,5,SUCCESS,2,0.03,604.03,608.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,604
907,5,SUCCESS,2,0.03,604.03,608.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,604
908,5,SUCCESS,3,0.03,604.03,608.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,604
909,5,SUCCESS,3,0.03,604.03,608.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,604
910,5,SUCCESS,3,0.03,604.03,608.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,604
911,5,SUCCESS,3,0.03,604.03,608.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,604
912,5,SUCCESS,2,0.03,608.03,612.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,608
913,5,SUCCESS,2,0.03,608.03,612.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,608
914,5,SUCCESS,3,0.03,608.03,612.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,608
915,5,SUCCESS,3,0.03,608.03,612.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,608
916,5,SUCCESS,3,0.03,608.03,612.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,608
917,5,SUCCESS,3,0.03,608.03,612.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,608
918,5,SUCCESS,2,0.03,612.03,616.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,612
919,5,SUCCESS,2,0.03,612.03,616.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,612
920,5,SUCCESS,3,0.03,612.03,616.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,612
921,5,SUCCESS,3,0.03,612.03,616.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,612
922,5,SUCCESS,3,0.03,612.03,616.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,612
923,5,SUCCESS,3,0.03,612.03,616.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,612
924,5,SUCCESS,2,0.03,616.03,620.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,616
925,5,SUCCESS,2,0.03,616.03,620.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,616
926,5,SUCCESS,3,0.03,616.03,620.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,616
927,5,SUCCESS,3,0.03,616.03,620.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,616
928,5,SUCCESS,3,0.03,616.03,620.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,616
929,5,SUCCESS,3,0.03,616.03,620.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,616
930,5,SUCCESS,2,0.03,620.03,624.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,620
931,5,SUCCESS,2,0.03,620.03,624.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,620
932,5,SUCCESS,3,0.03,620.03,624.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,620
933,5,SUCCESS,3,0.03,620.03,624.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,620
934,5,SUCCESS,3,0.03,620.03,624.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,620
935,5,SUCCESS,3,0.03,620.03,624.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,620
936,5,SUCCESS,2,0.03,624.03,628.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,624
937,5,SUCCESS,2,0.03,624.03,628.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,624
938,5,SUCCESS,3,0.03,624.03,628.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,624
939,5,SUCCESS,3,0.03,624.03,628.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,624
940,5,SUCCESS,3,0.03,624.03,628.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,624
941,5,SUCCESS,3,0.03,624.03,628.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,624
942,5,SUCCESS,2,0.03,628.03,632.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,628
943,5,SUCCESS,2,0.03,628.03,632.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,628
944,5,SUCCESS,3,0.03,628.03,632.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,628
945,5,SUCCESS,3,0.03,628.03,632.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,628
946,5,SUCCESS,3,0.03,628.03,632.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,628
947,5,SUCCESS,3,0.03,628.03,632.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,628
948,5,SUCCESS,2,0.03,632.03,636.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,632
949,5,SUCCESS,2,0.03,632.03,636.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,632
950,5,SUCCESS,3,0.03,632.03,636.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,632
951,5,SUCCESS,3,0.03,632.03,636.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,632
952,5,SUCCESS,3,0.03,632.03,636.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,632
953,5,SUCCESS,3,0.03,632.03,636.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,632
954,5,SUCCESS,2,0.03,636.03,640.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,636
955,5,SUCCESS,2,0.03,636.03,640.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,636
956,5,SUCCESS,3,0.03,636.03,640.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,636
957,5,SUCCESS,3,0.03,636.03,640.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,636
958,5,SUCCESS,3,0.03,636.03,640.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,636
959,5,SUCCESS,3,0.03,636.03,640.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,636
960,5,SUCCESS,2,0.03,640.03,644.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,640
961,5,SUCCESS,2,0.03,640.03,644.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,640
962,5,SUCCESS,3,0.03,640.03,644.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,640
963,5,SUCCESS,3,0.03,640.03,644.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,640
964,5,SUCCESS,3,0.03,640.03,644.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,640
965,5,SUCCESS,3,0.03,640.03,644.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,640
966,5,SUCCESS,2,0.03,644.03,648.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,644
967,5,SUCCESS,2,0.03,644.03,648.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,644
968,5,SUCCESS,3,0.03,644.03,648.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,644
969,5,SUCCESS,3,0.03,644.03,648.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,644
970,5,SUCCESS,3,0.03,644.03,648.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,644
971,5,SUCCESS,3,0.03,644.03,648.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,644
972,5,SUCCESS,2,0.03,648.03,652.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,648
973,5,SUCCESS,2,0.03,648.03,652.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,648
974,5,SUCCESS,3,0.03,648.03,652.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,648
975,5,SUCCESS,3,0.03,648.03,652.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,648
976,5,SUCCESS,3,0.03,648.03,652.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,648
977,5,SUCCESS,3,0.03,648.03,652.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,648
978,5,SUCCESS,2,0.03,652.03,656.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,652
979,5,SUCCESS,2,0.03,652.03,656.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,652
980,5,SUCCESS,3,0.03,652.03,656.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,652
981,5,SUCCESS,3,0.03,652.03,656.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,652
982,5,SUCCESS,3,0.03,652.03,656.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,652
983,5,SUCCESS,3,0.03,652.03,656.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,652
984,5,SUCCESS,2,0.03,656.03,660.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,656
985,5,SUCCESS,2,0.03,656.03,660.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,656
986,5,SUCCESS,3,0.03,656.03,660.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,656
987,5,SUCCESS,3,0.03,656.03,660.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,656
988,5,SUCCESS,3,0.03,656.03,660.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,656
989,5,SUCCESS,3,0.03,656.03,660.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,656
990,5,SUCCESS,2,0.03,660.03,664.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,660
991,5,SUCCESS,2,0.03,660.03,664.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,660
992,5,SUCCESS,3,0.03,660.03,664.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,660
993,5,SUCCESS,3,0.03,660.03,664.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,660
994,5,SUCCESS,3,0.03,660.03,664.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,660
995,5,SUCCESS,3,0.03,660.03,664.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,660
996,5,SUCCESS,2,0.03,664.03,668.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,664
997,5,SUCCESS,2,0.03,664.03,668.03,4000,72,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,664
998,5,SUCCESS,3,0.03,664.03,668.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,664
999,5,SUCCESS,3,0.03,664.03,668.03,4000,99,500,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,664
