Cloudlet ID,User ID,Status,Data Center ID,Submission Time,Start Time,Finish Time,Cloudlet Length,Processing Cost,File Size,CPU Utilization,RAM Utilization,BW Utilization,Waiting Time
879,5,SUCCESS,3,0.03,354.11,372.38,18267,146.52,552,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,354.08
760,5,SUCCESS,3,0.03,365.74,372.73,6983,106.92,507,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,365.71
742,5,SUCCESS,3,0.03,354.35,373.23,18882,197.67,947,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,354.32
690,5,SUCCESS,2,0.03,363.16,374.82,11662,96.72,843,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,363.13
725,5,SUCCESS,3,0.03,372.13,377.44,5311,116.93,461,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,372.1
889,5,SUCCESS,2,0.03,369.13,378.13,8999,102.48,711,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,369.1
708,5,SUCCESS,2,0.03,365.73,380.35,14614,75.6,341,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,365.7
895,5,SUCCESS,2,0.03,370.01,380.46,10446,84.72,330,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,369.98
731,5,SUCCESS,3,0.03,377.44,381.05,3615,128.26,856,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,377.41
778,5,SUCCESS,3,0.03,373.23,381.82,8585,137.17,543,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,373.2
772,5,SUCCESS,3,0.03,372.73,382.2,9478,171.71,641,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,372.7
752,5,SUCCESS,3,0.03,371.57,385.85,14278,117.26,496,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,371.54
713,5,SUCCESS,3,0.03,368.53,386.31,17786,165.11,523,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,368.5
927,5,SUCCESS,3,0.03,372.38,386.33,13954,145.86,923,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,372.35
714,5,SUCCESS,2,0.03,374.82,386.72,11897,127.52,748,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,374.79
740,5,SUCCESS,3,0.03,368.49,387.51,19019,200.2,954,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,368.46
891,5,SUCCESS,3,0.03,370.76,387.91,17144,184.47,977,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,370.73
907,5,SUCCESS,2,0.03,380.46,388.72,8266,108.88,653,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,380.43
743,5,SUCCESS,3,0.03,381.05,390.26,9207,174.35,629,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,381.02
993,5,SUCCESS,3,0.03,386.33,390.83,4497,176.11,811,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,386.31
919,5,SUCCESS,2,0.03,388.72,392.52,3798,148.96,930,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,388.69
720,5,SUCCESS,2,0.03,380.35,393.2,12853,86.16,597,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,380.32
901,5,SUCCESS,2,0.03,378.13,393.78,15653,125.76,700,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,378.1
726,5,SUCCESS,2,0.03,386.72,393.98,7263,94.24,623,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,386.69
755,5,SUCCESS,3,0.03,386.31,396.07,9754,79.53,339,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,386.28
784,5,SUCCESS,3,0.03,381.82,396.31,14498,156.2,544,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,381.79
770,5,SUCCESS,3,0.03,385.85,398.43,12584,146.63,348,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,385.82
738,5,SUCCESS,2,0.03,393.98,399.02,5042,138.96,966,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,393.95
761,5,SUCCESS,3,0.03,390.26,401.24,10980,133.65,650,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,390.23
808,5,SUCCESS,3,0.03,382.2,401.26,19052,213.95,949,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,382.18
832,5,SUCCESS,3,0.03,401.26,402.39,1129,182.6,967,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,401.23
732,5,SUCCESS,2,0.03,393.2,402.41,9211,124.4,560,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,393.17
788,5,SUCCESS,3,0.03,387.51,405.28,17766,148.39,943,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,387.48
999,5,SUCCESS,3,0.03,387.91,406.03,18118,94.82,512,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,387.88
762,5,SUCCESS,2,0.03,402.41,406.44,4031,118.64,998,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,402.38
773,5,SUCCESS,3,0.03,401.24,408.29,7047,200.42,970,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,401.21
767,5,SUCCESS,3,0.03,396.07,409.39,13320,133.76,359,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,396.04
943,5,SUCCESS,2,0.03,393.78,411.34,17555,115.44,666,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,393.75
744,5,SUCCESS,2,0.03,399.02,411.36,12335,149.04,981,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,398.99
794,5,SUCCESS,3,0.03,398.43,411.48,13045,116.16,693,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,398.4
768,5,SUCCESS,2,0.03,406.44,411.66,5221,140.48,891,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,406.41
931,5,SUCCESS,2,0.03,392.52,411.82,19300,67.04,423,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,392.49
21,5,SUCCESS,3,0.03,406.03,413.18,7152,127.38,639,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,406
786,5,SUCCESS,2,0.03,411.36,414.28,2924,85.2,407,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,411.33
27,5,SUCCESS,3,0.03,413.18,414.99,1808,124.52,604,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,413.15
844,5,SUCCESS,3,0.03,402.39,415.11,12715,136.4,408,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,402.36
826,5,SUCCESS,3,0.03,396.31,416.07,19759,156.2,937,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,396.28
961,5,SUCCESS,2,0.03,411.34,417.05,5707,118.88,805,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,411.31
818,5,SUCCESS,3,0.03,411.48,417.25,5770,104.28,641,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,411.45
797,5,SUCCESS,3,0.03,409.39,419.04,9653,124.08,529,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,409.36
800,5,SUCCESS,3,0.03,405.28,420.97,15694,117.59,511,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,405.25
792,5,SUCCESS,2,0.03,411.66,421.26,9601,96.56,621,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,411.63
798,5,SUCCESS,2,0.03,414.28,422.26,7976,112,885,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,414.25
850,5,SUCCESS,3,0.03,415.11,423.91,8803,161.48,927,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,415.08
33,5,SUCCESS,3,0.03,414.99,426.37,11389,125.62,812,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,414.96
785,5,SUCCESS,3,0.03,408.29,427.1,18815,162.14,828,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,408.26
973,5,SUCCESS,2,0.03,411.82,427.56,15733,149.2,915,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,411.79
803,5,SUCCESS,3,0.03,419.04,429.01,9971,139.37,746,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,419.01
979,5,SUCCESS,2,0.03,417.05,430.23,13181,151.76,963,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,417.02
856,5,SUCCESS,3,0.03,416.07,430.73,14653,98.67,346,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,416.04
804,5,SUCCESS,2,0.03,421.26,431.14,9877,97.84,328,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,421.23
842,5,SUCCESS,3,0.03,420.97,432.96,11987,106.26,450,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,420.94
862,5,SUCCESS,3,0.03,423.91,433.5,9595,175.01,710,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,423.88
824,5,SUCCESS,3,0.03,417.25,434.33,17078,103.4,323,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,417.22
39,5,SUCCESS,3,0.03,426.37,434.77,8399,174.46,727,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,426.34
828,5,SUCCESS,2,0.03,431.14,435.32,4180,51.04,314,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,431.11
45,5,SUCCESS,3,0.03,434.77,435.84,1070,107.8,589,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,434.74
886,5,SUCCESS,3,0.03,433.5,437.2,3700,148.28,735,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,433.47
997,5,SUCCESS,2,0.03,427.56,438.78,11224,113.76,790,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,427.53
834,5,SUCCESS,2,0.03,435.32,438.89,3565,69.84,339,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,435.29
810,5,SUCCESS,2,0.03,422.26,440.5,18237,114.48,894,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,422.23
880,5,SUCCESS,3,0.03,430.73,440.67,9940,192.39,942,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,430.7
809,5,SUCCESS,3,0.03,427.1,440.93,13824,135.41,727,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,427.07
860,5,SUCCESS,3,0.03,432.96,443.33,10369,112.97,364,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,432.93
821,5,SUCCESS,3,0.03,429.01,443.35,14335,119.9,496,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,428.98
872,5,SUCCESS,3,0.03,434.33,443.67,9339,144.21,423,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,434.3
7,5,SUCCESS,2,0.03,438.78,445.63,6854,135.12,761,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,438.75
827,5,SUCCESS,3,0.03,440.93,447.06,6136,152.02,925,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,440.9
840,5,SUCCESS,2,0.03,438.89,448.05,9166,107.36,700,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,438.86
846,5,SUCCESS,2,0.03,440.5,448.25,7753,73.36,457,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,440.47
884,5,SUCCESS,3,0.03,443.33,448.42,5096,110.11,339,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,443.3
908,5,SUCCESS,3,0.03,448.42,450.72,2297,124.63,589,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,448.39
57,5,SUCCESS,3,0.03,435.84,451.25,15410,154.77,616,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,435.81
916,5,SUCCESS,3,0.03,437.2,453.84,16636,133.32,728,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,437.17
852,5,SUCCESS,2,0.03,448.05,455.28,7224,111.6,771,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,448.02
914,5,SUCCESS,3,0.03,450.72,457.68,6957,165.33,592,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,450.69
864,5,SUCCESS,2,0.03,455.28,458.2,2927,90.16,612,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,455.25
896,5,SUCCESS,3,0.03,443.67,458.71,15048,180.95,670,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,443.64
922,5,SUCCESS,3,0.03,440.67,459.01,18345,212.96,942,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,440.64
857,5,SUCCESS,3,0.03,447.06,459.18,12113,154.88,554,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,447.03
920,5,SUCCESS,3,0.03,457.68,460.22,2540,154.11,654,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,457.65
944,5,SUCCESS,3,0.03,458.71,460.37,1659,105.82,338,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,458.68
870,5,SUCCESS,2,0.03,458.2,460.77,2570,102.64,860,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,458.17
970,5,SUCCESS,3,0.03,459.01,461,1990,172.04,738,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,458.98
858,5,SUCCESS,2,0.03,448.25,461.12,12874,107.68,921,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,448.22
894,5,SUCCESS,2,0.03,460.77,462.2,1425,80.72,356,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,460.74
845,5,SUCCESS,3,0.03,443.35,463.06,19712,183.15,941,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,443.32
63,5,SUCCESS,3,0.03,451.25,464.6,13345,162.69,526,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,451.22
25,5,SUCCESS,2,0.03,445.63,464.7,19067,108.32,419,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,445.6
964,5,SUCCESS,3,0.03,453.84,468.87,15034,144.76,355,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,453.81
986,5,SUCCESS,3,0.03,460.37,469.56,9186,120.34,746,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,460.34
55,5,SUCCESS,2,0.03,464.7,472.68,7976,67.04,395,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,464.67
988,5,SUCCESS,3,0.03,468.87,473.74,4869,100.43,613,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,468.84
962,5,SUCCESS,3,0.03,460.22,475.06,14845,117.37,530,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,460.19
936,5,SUCCESS,2,0.03,462.2,475.82,13620,66.96,407,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,462.17
69,5,SUCCESS,3,0.03,464.6,475.98,11380,153.23,958,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,464.57
982,5,SUCCESS,3,0.03,461,476.59,15588,201.52,885,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,460.97
930,5,SUCCESS,2,0.03,461.12,477.13,16008,128.48,782,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,461.09
863,5,SUCCESS,3,0.03,459.18,477.7,18525,201.85,870,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,459.15
881,5,SUCCESS,3,0.03,463.06,482.63,19569,95.81,385,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,463.03
992,5,SUCCESS,3,0.03,469.56,485.74,16177,158.84,966,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,469.53
998,5,SUCCESS,3,0.03,475.06,487.29,12225,124.19,498,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,475.03
81,5,SUCCESS,3,0.03,475.98,488.3,12316,182.82,922,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,475.95
61,5,SUCCESS,2,0.03,472.68,489.13,16450,74.4,341,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,472.65
899,5,SUCCESS,3,0.03,482.63,489.27,6640,130.24,440,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,482.6
960,5,SUCCESS,2,0.03,477.13,489.96,12825,125.28,631,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,477.1
948,5,SUCCESS,2,0.03,475.82,490.31,14497,141.12,865,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,475.79
10,5,SUCCESS,3,0.03,476.59,491.01,14420,195.36,993,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,476.56
16,5,SUCCESS,3,0.03,491.01,492.05,1043,123.64,371,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,490.98
87,5,SUCCESS,3,0.03,488.3,495.78,7484,166.87,734,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,488.27
887,5,SUCCESS,3,0.03,477.7,496.37,18671,150.92,537,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,477.67
26,5,SUCCESS,3,0.03,487.29,498.4,11113,119.57,604,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,487.26
978,5,SUCCESS,2,0.03,490.31,501.05,10736,119.12,623,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,490.28
99,5,SUCCESS,3,0.03,495.78,504.11,8327,108.46,587,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,495.75
966,5,SUCCESS,2,0.03,489.96,504.25,14289,128.64,845,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,489.93
85,5,SUCCESS,2,0.03,489.13,504.4,15271,113.44,631,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,489.1
923,5,SUCCESS,3,0.03,496.37,505.15,8776,189.42,844,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,496.34
34,5,SUCCESS,3,0.03,492.05,505.4,13348,121.55,693,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,492.02
38,5,SUCCESS,3,0.03,498.4,506.71,8312,200.31,853,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,498.37
911,5,SUCCESS,3,0.03,489.27,506.73,17462,173.8,649,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,489.24
990,5,SUCCESS,2,0.03,504.25,514.03,9784,113.2,496,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,504.22
97,5,SUCCESS,2,0.03,504.4,515.21,10813,120.8,831,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,504.37
984,5,SUCCESS,2,0.03,501.05,516.01,14964,120.88,799,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,501.02
935,5,SUCCESS,3,0.03,506.73,516.95,10213,163.02,952,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,506.7
50,5,SUCCESS,3,0.03,506.71,519.25,12534,165.99,580,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,506.68
929,5,SUCCESS,3,0.03,505.15,519.81,14663,119.79,639,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,505.12
941,5,SUCCESS,3,0.03,516.95,521.85,4902,143.77,901,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,516.92
105,5,SUCCESS,3,0.03,504.11,522.53,18425,147.84,589,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,504.08
40,5,SUCCESS,3,0.03,505.4,522.8,17401,148.61,393,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,505.37
56,5,SUCCESS,3,0.03,519.25,523.07,3820,125.18,476,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,519.22
103,5,SUCCESS,2,0.03,515.21,529.9,14687,85.68,504,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,515.18
36,5,SUCCESS,2,0.03,516.01,532.75,16739,100.96,584,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,515.98
62,5,SUCCESS,3,0.03,523.07,533.22,10153,167.42,868,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,523.04
54,5,SUCCESS,2,0.03,532.75,534.1,1344,95.92,595,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,532.72
947,5,SUCCESS,3,0.03,519.81,534.67,14861,165,659,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,519.78
115,5,SUCCESS,2,0.03,529.9,537.49,7595,117.12,616,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,529.87
58,5,SUCCESS,3,0.03,522.8,538.45,15654,124.96,697,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,522.77
117,5,SUCCESS,3,0.03,522.53,539.59,17057,142.89,739,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,522.5
64,5,SUCCESS,3,0.03,538.45,539.74,1285,185.24,953,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,538.42
953,5,SUCCESS,3,0.03,521.85,540.19,18339,181.28,678,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,521.82
123,5,SUCCESS,3,0.03,539.59,541.06,1474,123.86,772,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,539.56
959,5,SUCCESS,3,0.03,534.67,541.71,7033,183.15,889,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,534.64
68,5,SUCCESS,3,0.03,533.22,543.63,10409,123.09,485,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,533.19
90,5,SUCCESS,2,0.03,534.1,544.18,10079,68.8,453,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,534.07
977,5,SUCCESS,3,0.03,541.71,547.88,6170,133.65,310,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,541.68
141,5,SUCCESS,3,0.03,541.06,549.61,8551,117.04,531,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,541.03
121,5,SUCCESS,2,0.03,537.49,551.14,13644,93.04,695,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,537.46
74,5,SUCCESS,3,0.03,543.63,552.51,8886,144.54,764,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,543.6
70,5,SUCCESS,3,0.03,539.74,552.57,12832,129.69,396,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,539.71
96,5,SUCCESS,2,0.03,544.18,554.7,10519,123.76,939,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,544.15
965,5,SUCCESS,3,0.03,540.19,556.48,16296,127.05,311,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,540.16
114,5,SUCCESS,2,0.03,554.7,556.6,1907,121.76,684,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,554.67
80,5,SUCCESS,3,0.03,552.51,558.96,6447,187.55,979,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,552.49
989,5,SUCCESS,3,0.03,547.88,559.01,11137,84.04,444,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,547.85
88,5,SUCCESS,3,0.03,552.57,560.25,7682,162.47,848,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,552.54
92,5,SUCCESS,3,0.03,558.96,560.28,1316,119.24,339,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,558.93
150,5,SUCCESS,2,0.03,556.6,561.87,5269,104.16,864,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,556.57
159,5,SUCCESS,3,0.03,549.61,563.6,13987,126.28,786,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,549.58
133,5,SUCCESS,2,0.03,551.14,568.9,17761,99.04,710,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,551.11
171,5,SUCCESS,3,0.03,563.6,569.63,6033,188.98,728,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,563.57
59,5,SUCCESS,3,0.03,559.01,571.52,12503,191.95,788,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,558.98
139,5,SUCCESS,2,0.03,568.9,575.01,6111,109.6,455,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,568.87
100,5,SUCCESS,3,0.03,560.25,575.83,15572,181.17,885,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,560.22
112,5,SUCCESS,3,0.03,575.83,577.93,2108,130.9,518,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,575.8
110,5,SUCCESS,3,0.03,560.28,578.11,17832,106.7,434,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,560.25
89,5,SUCCESS,3,0.03,571.52,578.16,6645,147.73,536,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,571.49
177,5,SUCCESS,3,0.03,569.63,578.94,9307,187.33,719,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,569.6
156,5,SUCCESS,2,0.03,561.87,579.44,17565,103.04,857,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,561.84
113,5,SUCCESS,3,0.03,578.16,580.17,2005,161.15,636,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,578.13
168,5,SUCCESS,2,0.03,579.44,583.9,4465,82.56,489,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,579.41
119,5,SUCCESS,3,0.03,580.17,587.52,7356,158.51,530,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,580.14
169,5,SUCCESS,2,0.03,575.01,588.29,13281,85.2,391,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,574.98
148,5,SUCCESS,3,0.03,577.93,593,15071,148.94,438,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,577.9
183,5,SUCCESS,3,0.03,578.94,595.34,16403,128.04,591,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,578.91
154,5,SUCCESS,3,0.03,593,595.71,2703,143.88,756,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,592.98
128,5,SUCCESS,3,0.03,578.11,596.61,18502,137.83,388,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,578.08
187,5,SUCCESS,2,0.03,588.29,598.18,9895,70.24,430,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,588.26
174,5,SUCCESS,2,0.03,583.9,599.18,15281,80.48,442,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,583.87
125,5,SUCCESS,3,0.03,587.52,599.51,11992,142.34,452,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,587.49
134,5,SUCCESS,3,0.03,596.61,599.95,3342,175.45,930,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,596.58
186,5,SUCCESS,2,0.03,599.18,604.4,5213,103.44,607,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,599.15
140,5,SUCCESS,3,0.03,599.95,609.21,9259,139.26,558,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,599.92
196,5,SUCCESS,3,0.03,595.71,610.17,14465,123.09,794,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,595.68
137,5,SUCCESS,3,0.03,599.51,612.39,12879,182.27,821,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,599.48
193,5,SUCCESS,2,0.03,598.18,613.02,14839,83.68,587,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,598.15
204,5,SUCCESS,2,0.03,604.4,614.45,10058,129.12,899,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,604.37
195,5,SUCCESS,3,0.03,595.34,614.72,19373,158.84,492,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,595.31
152,5,SUCCESS,3,0.03,609.21,618.53,9314,104.06,590,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,609.18
149,5,SUCCESS,3,0.03,612.39,624.38,11991,138.49,842,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,612.36
158,5,SUCCESS,3,0.03,618.53,626.07,7545,155.54,604,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,618.5
214,5,SUCCESS,3,0.03,610.17,629.3,19130,127.38,678,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,610.14
216,5,SUCCESS,2,0.03,614.45,630.71,16260,134.48,835,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,614.42
213,5,SUCCESS,3,0.03,614.72,631.08,16362,136.84,387,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,614.69
199,5,SUCCESS,2,0.03,613.02,632.44,19416,80.88,541,UtilizationModelFull,UtilizationModelFull,UtilizationModelFull,612.99
